STOP_ID_ANONY,STOP_FRISK_DATE,STOP_FRISK_TIME,MONTH2,DAY2,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,STOP_ID_ANONY-2,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,STOP_ID_ANONY-1,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR
5768,3/20/2019,20:22:00,March,Wednesday,,,,50,B,241 WEST 231 STREET,WEST 231 STREET,1010187,259766,,PBBX,BRONX,5768,CPW,0,1,0,0,1,0,0,0,0,0,5768,POM,50,SGT,50,0,0,1,1,0,1,0,0,0,0,(null),(null),30,MALE,BLACK HISPANIC,5.1,185,MED,BRO,BRO
5769,3/22/2019,22:00:00,March,Friday,O,,,50,A,2805 UNIVERSITY AVENUE,UNIVERSITY AVENUE,1012065,256583,,PBBX,BRONX,5769,CPW,0,1,0,0,1,0,0,0,0,0,5769,POM,50,SGT,50,0,0,1,1,0,1,0,0,0,0,(null),(null),22,MALE,BLACK HISPANIC,5.8,160,THN,BRO,BRO
5771,3/26/2019,17:06:00,March,Tuesday,,H,Housing,50,A,3440 BAILEY AVENUE,BAILEY AVENUE,1011899,260414,,PBBX,BRONX,5771,ROBBERY,1,1,1,0,0,1,0,0,0,0,5771,POM,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),38,MALE,WHITE HISPANIC,5.6,145,MED,BRO,BLK
5772,4/6/2019,14:19:00,April,Saturday,O,H,Housing,50,B,69 WEST 225 STREET,WEST 225 STREET,1009458,257713,,PBBX,BRONX,5772,GRAND LARCENY,0,0,1,1,1,0,0,0,0,0,5772,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),15,MALE,BLACK HISPANIC,5.6,140,THN,BRO,BLK
5773,4/6/2019,14:19:00,April,Saturday,O,H,Housing,50,B,69 WEST 225 STREET,WEST 225 STREET,1009458,257713,,PBBX,BRONX,5773,GRAND LARCENY,1,0,1,1,1,1,0,0,0,0,5773,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),16,MALE,BLACK,6.1,155,THN,BRO,BLK
5774,4/6/2019,14:19:00,April,Saturday,O,H,Housing,50,B,69 WEST 225 STREET,WEST 225 STREET,1009458,257713,,PBBX,BRONX,5774,GRAND LARCENY,0,0,1,1,1,0,0,0,0,0,5774,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),15,MALE,BLACK HISPANIC,5.6,140,THN,BRO,BLK
5775,4/9/2019,19:23:00,April,Tuesday,O,P,PSB,50,B,167 WEST 231 STREET,WEST 231 STREET,1010985,259307,,PBBX,BRONX,5775,BURGLARY,0,0,0,0,0,0,0,0,0,0,5775,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,17,MALE,WHITE HISPANIC,5.4,140,THN,BLK,BLK
5776,4/9/2019,19:23:00,April,Tuesday,O,P,PSB,50,B,167 WEST 231 STREET,WEST 231 STREET,1010985,259307,,PBBX,BRONX,5776,BURGLARY,0,0,0,0,0,0,0,0,0,0,5776,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,16,MALE,WHITE HISPANIC,5.1,150,THN,BLK,BLK
5777,4/12/2019,18:45:00,April,Friday,O,P,PSB,50,B,3150 KINGSBRIDGE AVENUE,KINGSBRIDGE AVENUE,1010370,260212,,PBBX,BRONX,5777,OTHER,1,1,1,0,0,0,0,1,0,1,5777,POM,50,SGT,50,1,0,0,0,0,1,0,0,0,0,(null),(null),21,MALE,WHITE HISPANIC,5.5,180,U,BLK,BLD
5780,5/16/2019,22:40:00,May,Thursday,,,,50,B,19 MARBLE HILL AVENUE,MARBLE HILL AVENUE,1009003,258122,,PBBX,BRONX,5780,CPW,0,1,0,0,0,0,0,0,0,0,5780,POM,50,SGT,50,0,0,1,1,0,0,0,0,0,0,Y,(null),33,MALE,BLACK HISPANIC,6,190,MED,BRO,BLK
5781,5/22/2019,17:25:00,May,Wednesday,O,,,50,B,KINGSBRIDGE AVENUE && WEST 233 STREET,KINGSBRIDGE AVENUE,1010566,260483,,PBBX,BRONX,5781,CPW,0,1,0,1,1,0,0,0,0,0,5781,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,Y,20,MALE,WHITE HISPANIC,5.1,170,MED,BRO,BLK
5782,5/22/2019,17:25:00,May,Wednesday,O,,,50,B,KINGSBRIDGE AVENUE && WEST 233 STREET,KINGSBRIDGE AVENUE,1010566,260483,,PBBX,BRONX,5782,CPW,0,1,0,1,1,0,0,0,0,0,5782,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,Y,17,MALE,BLACK HISPANIC,5.9,170,MED,BRO,BLK
5783,5/22/2019,17:25:00,May,Wednesday,O,,,50,B,KINGSBRIDGE AVENUE && WEST 233 STREET,KINGSBRIDGE AVENUE,1010566,260483,,PBBX,BRONX,5783,CPW,0,1,0,1,1,0,0,0,0,0,5783,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,Y,19,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK
5784,5/22/2019,17:25:00,May,Wednesday,O,,,50,B,KINGSBRIDGE AVENUE && WEST 233 STREET,KINGSBRIDGE AVENUE,1010566,260483,,PBBX,BRONX,5784,CPW,0,1,0,1,1,0,0,0,0,0,5784,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,Y,18,MALE,WHITE HISPANIC,5.9,170,MED,BRO,BLK
5788,6/25/2019,21:34:00,June,Tuesday,O,P,PSB,50,A,WEST 195 STREET && SEDGWICK AVENUE,WEST 195 STREET,1011174,256470,,PBBX,BRONX,5788,CPW,0,0,0,0,1,0,0,0,0,0,5788,SGT,50,LT,50,0,0,1,0,1,0,0,0,0,0,(null),Y,,MALE,BLACK,6.3,180,THN,BRO,BLK
5789,6/26/2019,22:50:00,June,Wednesday,I,H,Housing,50,B,2861 EXTERIOR STREET,EXTERIOR STREET,1010199,258187,,PBBX,BRONX,5789,CPW,0,1,0,0,0,0,0,0,0,0,5789,POM,52,SGT,52,0,0,1,1,0,1,1,0,0,0,(null),(null),16,MALE,BLACK,6.3,145,THN,BRO,BLK
5790,6/28/2019,16:28:00,June,Friday,I,P,PSB,50,B,MAJOR DEEGAN EXPRESSWAY && EAST 233 STREET,MAJOR DEEGAN EXPRESSWAY,1017396,265445,,PBBX,BRONX,5790,MENACING,0,1,0,0,0,0,0,0,0,0,5790,POM,52,SGT,52,1,0,0,0,0,1,1,0,0,0,(null),Y,51,MALE,WHITE HISPANIC,5.7,180,MED,BRO,BLD
5791,6/28/2019,21:07:00,June,Friday,O,,,50,B,WEST 228 STREET && BROADWAY,WEST 228 STREET,1009595,258311,,PBBX,BRONX,5791,CPW,1,1,1,0,0,1,0,0,0,0,5791,POM,50,SGT,50,1,0,0,0,0,1,1,0,0,0,(null),Y,25,MALE,BLACK HISPANIC,5.8,160,THN,BRO,BLK
5792,6/29/2019,21:44:00,June,Saturday,O,P,PSB,50,B,BROADWAY && CITY LINE,BROADWAY,1012821,271349,,PBBX,BRONX,5792,PETIT LARCENY,0,0,0,0,1,0,0,0,0,0,5792,POM,50,SGT,40,1,0,0,0,0,0,1,0,0,0,(null),(null),22,MALE,BLACK,5.8,155,THN,BRO,BLK
5793,7/4/2019,09:00:00,July,Thursday,I,P,PSB,50,A,2715 WEBB AVENUE,WEBB AVENUE,1011345,256129,,PBBX,BRONX,5793,CPW,0,0,0,0,0,0,0,0,0,0,5793,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),63,MALE,BLACK,5.5,160,MED,BLK,BLD
5794,7/4/2019,19:40:00,July,Thursday,,P,PSB,50,A,BAILEY AVENUE && WEST 230 STREET,BAILEY AVENUE,1010813,258537,,PBBX,BRONX,5794,ASSAULT,0,0,0,0,0,0,0,0,0,0,5794,POM,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),37,MALE,WHITE HISPANIC,5.6,170,THN,BRO,BLK
5795,7/6/2019,22:55:00,July,Saturday,O,,,50,A,3848 BAILEY AVENUE,BAILEY AVENUE,1012925,261773,,PBBX,BRONX,5795,CPW,0,1,1,0,0,1,0,0,1,1,5795,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,Y,Y,25,MALE,BLACK,6.1,170,THN,BRO,BLK
5796,7/6/2019,22:55:00,July,Saturday,O,,,50,A,3848 BAILEY AVENUE,BAILEY AVENUE,1012925,261773,,PBBX,BRONX,5796,CPW,0,1,1,0,0,1,0,0,1,1,5796,POF,50,SGT,50,1,0,0,0,0,1,0,0,0,0,(null),(null),17,MALE,WHITE HISPANIC,5.4,130,THN,BRO,BRO
5797,7/8/2019,16:21:00,July,Monday,I,P,PSB,50,A,2701 SEDGWICK AVENUE,SEDGWICK AVENUE,1010926,256159,,PBBX,BRONX,5797,CPW,1,1,1,0,0,0,1,0,0,1,5797,POM,52,POM,52,0,0,1,1,0,1,0,0,0,0,(null),(null),16,MALE,BLACK HISPANIC,5.3,90,THN,BRO,BLK
5799,7/21/2019,10:24:00,July,Sunday,O,P,PSB,50,B,5540 BROADWAY,BROADWAY,1010387,259143,,PBBX,BRONX,5799,PETIT LARCENY,1,1,1,0,0,0,0,0,0,0,5799,POM,50,SGT,47,1,0,0,0,0,0,1,0,0,0,(null),Y,40,MALE,WHITE,6,150,THN,BLU,BRO
5802,8/2/2019,06:05:00,August,Friday,O,P,PSB,50,A,WEBB AVENUE && RESERVOIR AVENUE,WEBB AVENUE,1011822,257888,,PBBX,BRONX,5802,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,1,0,1,0,0,1,0,0,0,0,5802,POM,50,LT,50,1,0,0,0,0,0,0,1,0,0,(null),(null),51,MALE,BLACK,5.11,190,MED,BRO,BLD
5803,8/8/2019,02:10:00,August,Thursday,O,P,PSB,50,A,3018 HEATH AVENUE,HEATH AVENUE,1011122,258546,,PBBX,BRONX,5803,BURGLARY,0,0,0,0,0,0,0,0,0,0,5803,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,,MALE,BLACK HISPANIC,5.3,,MED,BRO,BLK
5805,8/10/2019,00:36:00,August,Saturday,O,P,PSB,50,C,6393 BROADWAY,BROADWAY,1012788,267774,,PBBX,BRONX,5805,CPW,0,1,1,1,1,0,0,0,0,0,5805,POM,50,LT,50,1,0,0,0,0,1,1,0,0,0,(null),Y,44,MALE,BLACK HISPANIC,5.1,200,HEA,BRO,BLK
5806,8/17/2019,22:28:00,August,Saturday,O,P,PSB,50,C,2530 INDEPENDENCE AVENUE,INDEPENDENCE AVENUE,1006089,260023,,PBBX,BRONX,5806,AUTO STRIPPIG,0,0,0,0,0,0,0,0,0,0,5806,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,Y,Y,20,MALE,WHITE,5.1,150,THN,BRO,BLK
5808,8/28/2019,01:30:00,August,Wednesday,I,P,PSB,50,B,5564 BROADWAY,BROADWAY,1010502,259356,,PBBX,BRONX,5808,PETIT LARCENY,0,0,1,1,1,0,0,0,0,0,5808,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,Y,(null),33,FEMALE,BLACK HISPANIC,5.7,120,THN,BRO,BLK
5809,8/30/2019,13:06:00,August,Friday,O,P,PSB,50,B,3448 CORLEAR AVENUE,CORLEAR AVENUE,1010679,261112,,PBBX,BRONX,5809,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,5809,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,47,FEMALE,BLACK,5.6,176,MED,BRO,BLK
5810,8/30/2019,20:55:00,August,Friday,I,P,PSB,50,A,3470 CANNON PLACE,CANNON PLACE,1012459,260518,,PBBX,BRONX,5810,BURGLARY,0,0,0,0,0,0,0,0,0,0,5810,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),38,MALE,BLACK,5.8,130,THN,BRO,BLK
5811,8/30/2019,20:55:00,August,Friday,I,,,50,A,3470 CANNON PLACE,CANNON PLACE,1012459,260518,,PBBX,BRONX,5811,BURGLARY,0,0,0,0,0,0,0,0,0,0,5811,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),35,MALE,BLACK HISPANIC,5.1,230,MED,BLK,BLK
5812,9/2/2019,23:00:00,September,Monday,O,,,50,B,2811 EXTERIOR STREET,EXTERIOR STREET,1010111,257703,,PBBX,BRONX,5812,CPW,0,1,1,0,0,0,0,0,0,0,5812,POM,52,SGT,52,0,0,1,1,0,1,0,0,0,0,(null),(null),18,MALE,BLACK,5.6,150,THN,BRO,BLK
5813,9/10/2019,22:44:00,September,Tuesday,,,,50,A,75 WEST 238 STREET,WEST 238 STREET,1012720,260719,,PBBX,BRONX,5813,PETIT LARCENY,0,0,0,0,0,0,0,0,0,0,5813,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),30,MALE,WHITE,5.8,170,MED,BRO,BLK
5816,9/13/2019,16:35:00,September,Friday,O,,,50,B,BROADWAY && WEST 234 STREET,BROADWAY,1011122,260515,,PBBX,BRONX,5816,GRAND LARCENY,1,0,1,0,0,1,0,0,0,0,5816,SGT,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,27,FEMALE,BLACK,5.4,130,THN,BRO,BRO
5817,9/17/2019,15:29:00,September,Tuesday,I,P,PSB,50,B,5716 BROADWAY,BROADWAY,1011267,260787,,PBBX,BRONX,5817,PETIT LARCENY,0,0,1,0,0,0,0,0,0,0,5817,POM,50,CPT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,23,MALE,WHITE HISPANIC,5.8,160,THN,BLK,BLK
5818,9/22/2019,00:30:00,September,Sunday,O,,,50,A,2715 WEBB AVENUE,WEBB AVENUE,1011345,256129,,PBBX,BRONX,5818,ASSAULT,0,0,0,0,0,0,0,0,0,0,5818,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,(null),Y,43,FEMALE,BLACK,5.6,170,MED,BLK,BLK
5819,9/23/2019,13:00:00,September,Monday,O,P,PSB,50,A,ORLOFF AVENUE && VANCORTLANDT PARK WEST,ORLOFF AVENUE,1010914,260940,,PBBX,BRONX,5819,ASSAULT,0,1,1,0,0,0,0,0,0,0,5819,POF,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),24,MALE,WHITE HISPANIC,5.8,140,THN,BRO,BLK
5820,9/24/2019,17:22:00,September,Tuesday,O,P,PSB,50,A,2819 HEATH AVENUE,HEATH AVENUE,1010730,257438,,PBBX,BRONX,5820,MENACING,1,0,1,1,1,1,0,0,0,0,5820,POM,50,SGT,50,1,0,0,0,0,1,0,0,0,0,(null),(null),42,MALE,WHITE HISPANIC,5.7,200,MED,GRN,BRO
5821,9/24/2019,17:22:00,September,Tuesday,O,P,PSB,50,A,2819 HEATH AVENUE,HEATH AVENUE,1010730,257438,,PBBX,BRONX,5821,MENACING,1,0,1,1,1,1,0,0,0,0,5821,POM,50,SGT,50,1,0,0,0,0,1,0,0,0,0,(null),(null),33,MALE,WHITE HISPANIC,5.8,180,THN,BRO,BLK
5823,9/28/2019,02:26:00,September,Saturday,O,P,PSB,50,C,6035 BROADWAY,BROADWAY,1012630,264111,,PBBX,BRONX,5823,GRAND LARCENY,0,1,0,0,0,0,0,0,0,0,5823,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),35,MALE,WHITE HISPANIC,5.11,160,MED,BRO,BLK
5824,9/30/2019,13:55:00,September,Monday,O,P,PSB,50,C,3200 JOHNSON AVENUE,JOHNSON AVENUE,1009034,261242,,PBBX,BRONX,5824,ROBBERY,0,1,0,0,0,0,0,0,0,0,5824,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,Y,Y,16,MALE,BLACK,6,160,THN,BRO,BLK
5825,10/7/2019,21:35:00,October,Monday,O,P,PSB,50,C,5511 FIELDSTON ROAD,FIELDSTON ROAD,1011789,268651,,PBBX,BRONX,5825,BURGLARY,0,0,0,0,0,0,0,0,0,0,5825,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,(null),Y,47,MALE,WHITE,5.8,180,THN,BRO,BRO
5826,10/11/2019,08:50:00,October,Friday,O,,,50,B,BROADWAY && WEST 231 STREET,BROADWAY,1010580,259508,,PBBX,BRONX,5826,ASSAULT,1,1,1,0,0,0,0,0,0,0,5826,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,37,MALE,BLACK,5.11,175,MED,BLK,BLK
5827,10/18/2019,15:45:00,October,Friday,O,,,50,C,WEST 261 STREET && HUXLEY AVENUE,WEST 261 STREET,1012531,270693,,PBBX,BRONX,5827,CRIMINAL MISCHIEF,0,0,0,0,0,0,0,0,0,0,5827,POM,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),,MALE,WHITE HISPANIC,5.1,150,THN,(null),BLK
5828,10/18/2019,15:45:00,October,Friday,O,,,50,C,WEST 261 STREET && HUXLEY AVENUE,WEST 261 STREET,1012531,270693,,PBBX,BRONX,5828,CRIMINAL MISCHIEF,0,0,0,0,0,0,0,0,0,0,5828,POM,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),,MALE,WHITE HISPANIC,5.9,175,MED,ZZZ,BLK
5829,10/18/2019,15:45:00,October,Friday,O,,,50,C,WEST 261 STREET && HUXLEY AVENUE,WEST 261 STREET,1012531,270693,,PBBX,BRONX,5829,CRIMINAL MISCHIEF,0,0,0,0,0,0,0,0,0,0,5829,POM,50,LT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),,MALE,WHITE HISPANIC,6,160,THN,ZZZ,BLK
5830,10/19/2019,21:10:00,October,Saturday,O,H,Housing,50,B,2861 EXTERIOR STREET,EXTERIOR STREET,1010199,258187,,PBBX,BRONX,5830,CPW,0,1,1,0,1,1,0,0,0,0,5830,POM,50,SGT,50,0,0,0,1,0,0,1,0,0,0,(null),(null),26,MALE,BLACK,5.9,180,MED,BRO,BLK
5831,10/24/2019,01:27:00,October,Thursday,,,,50,C,WEST 261 STREET && FIELDSTON ROAD,WEST 261 STREET,1011999,270684,,PBBX,BRONX,5831,CPSP,1,0,1,0,0,1,0,0,0,0,5831,POM,50,SGT,50,0,0,1,1,0,0,1,0,0,1,(null),Y,18,MALE,BLACK HISPANIC,5.7,150,MED,BRO,BLK
5832,10/24/2019,01:27:00,October,Thursday,,,,50,C,WEST 261 STREET && FIELDSTON ROAD,WEST 261 STREET,1011999,270684,,PBBX,BRONX,5832,CPSP,1,0,1,0,0,1,0,0,0,0,5832,POM,50,SGT,50,0,0,1,1,0,0,1,0,0,1,(null),Y,16,MALE,BLACK HISPANIC,5.11,175,MED,BRO,BLK
5833,10/24/2019,01:27:00,October,Thursday,,,,50,C,WEST 261 STREET && FIELDSTON ROAD,WEST 261 STREET,1011999,270684,,PBBX,BRONX,5833,CPSP,1,0,1,0,0,1,0,0,0,0,5833,POM,50,SGT,50,0,0,1,1,0,0,1,0,0,1,(null),Y,16,MALE,BLACK HISPANIC,5.9,180,MED,BRO,BRO
5834,10/23/2019,20:32:00,October,Wednesday,O,P,PSB,50,A,SEDGWICK AVENUE && WEST KINGSBRIDGE ROAD,SEDGWICK AVENUE,1010914,260940,,PBBX,BRONX,5834,CPW,0,1,1,0,0,0,0,0,0,0,5834,POM,52,LT,52,0,0,1,1,0,1,0,0,0,0,(null),(null),21,MALE,BLACK HISPANIC,5.8,150,THN,BRO,BLK
5835,10/31/2019,14:23:00,October,Thursday,O,P,PSB,50,A,EAMES PLACE && UNIVERSITY AVENUE,EAMES PLACE,1011795,255937,,PBBX,BRONX,5835,OTHER,0,1,0,0,0,0,0,0,0,0,5835,POF,52,LT,52,1,0,0,0,0,0,0,0,0,0,Y,(null),,MALE,WHITE HISPANIC,5.8,180,(null),(null),(null)
5836,10/31/2019,14:23:00,October,Thursday,O,,,50,A,EAMES PLACE && UNIVERSITY AVENUE,EAMES PLACE,1011795,255937,,PBBX,BRONX,5836,OTHER,1,1,0,0,0,0,0,0,0,0,5836,POF,52,LT,52,1,0,0,0,0,0,0,0,0,0,Y,(null),,MALE,WHITE HISPANIC,5.5,140,MED,(null),(null)
5837,11/2/2019,03:35:00,November,Saturday,O,P,PSB,50,B,BROADWAY && WEST 225 STREET,BROADWAY,1009226,257932,,PBBX,BRONX,5837,ROBBERY,1,0,0,0,0,1,0,0,0,0,5837,POM,34,SGT,34,1,0,0,0,0,0,1,0,0,0,(null),Y,34,MALE,BLACK,5.7,150,THN,BRO,BLK
5838,11/8/2019,22:45:00,November,Friday,O,,,50,A,2851 CLAFLIN AVENUE,CLAFLIN AVENUE,1011963,257345,,PBBX,BRONX,5838,CRIMINAL POSSESSION OF FORGED INSTRUMENT,0,0,0,0,0,0,0,0,0,0,5838,POM,50,SGT,50,0,0,1,1,0,0,0,0,0,0,Y,(null),26,MALE,BLACK HISPANIC,5.9,180,MED,BRO,BRO
5839,11/18/2019,18:31:00,November,Monday,I,,,50,A,2800 SEDGWICK AVENUE,SEDGWICK AVENUE,1011295,257063,,PBBX,BRONX,5839,CPW,0,1,0,1,1,0,0,0,0,0,5839,POM,50,SGT,50,1,0,0,0,1,0,0,0,0,0,(null),(null),19,MALE,WHITE HISPANIC,5.1,160,THN,BRO,BLK
5840,11/20/2019,02:27:00,November,Wednesday,O,P,PSB,50,B,40 MARBLE HILL AVENUE,MARBLE HILL AVENUE,1009122,258236,,PBBX,BRONX,5840,ROBBERY,1,1,1,0,0,1,0,1,0,1,5840,POM,52,LT,52,1,0,0,0,0,1,0,0,0,0,Y,(null),28,MALE,WHITE HISPANIC,5.8,150,THN,BRO,BLK
5841,11/21/2019,08:11:00,November,Thursday,,,,50,B,BAILEY AVENUE && WEST 238 STREET,BAILEY AVENUE,1012464,261372,,PBBX,BRONX,5841,ASSAULT,1,0,1,0,0,0,0,0,0,0,5841,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,Y,Y,19,MALE,BLACK HISPANIC,6,220,HEA,BRO,BLK
5842,11/27/2019,16:06:00,November,Wednesday,O,P,PSB,50,B,IRWIN AVENUE && WEST 236 STREET,IRWIN AVENUE,1010596,261810,,PBBX,BRONX,5842,CPW,1,1,1,0,1,0,0,1,0,1,5842,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,40,MALE,WHITE,5.1,180,MED,BRO,BRO
5844,12/3/2019,16:53:00,December,Tuesday,O,P,PSB,50,B,EXTERIOR STREET && BROADWAY,EXTERIOR STREET,1010141,258736,,PBBX,BRONX,5844,ROBBERY,0,0,0,0,0,0,0,0,0,0,5844,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,16,MALE,BLACK,5.8,150,MED,BLK,BLK
5845,12/5/2019,01:50:00,December,Thursday,O,P,PSB,50,C,RIVERDALE AVENUE && GREYSTONE AVENUE,RIVERDALE AVENUE,1009837,261515,,PBBX,BRONX,5845,PETIT LARCENY,1,1,1,0,1,0,0,0,0,0,5845,POM,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,(null),36,MALE,BLACK,6,165,THN,BRO,BLK
5846,12/10/2019,23:20:00,December,Tuesday,O,P,PSB,50,A,BAILEY AVENUE && ALBANY CRESCENT,BAILEY AVENUE,1010967,258763,,PBBX,BRONX,5846,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,5846,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,26,FEMALE,WHITE,5.5,125,THN,(null),BRO
5847,12/10/2019,23:20:00,December,Tuesday,O,P,PSB,50,A,BAILEY AVENUE && ALBANY CRESCENT,BAILEY AVENUE,1010967,258763,,PBBX,BRONX,5847,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,5847,POF,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),Y,30,MALE,BLACK HISPANIC,5.6,150,THN,BRO,BLK
5851,12/15/2019,00:00:00,December,Sunday,O,P,PSB,50,A,257 WEST KINGSBRIDGE ROAD,WEST KINGSBRIDGE ROAD,1010529,257270,,PBBX,BRONX,5851,CPW,0,1,0,1,1,0,0,0,0,0,5851,POM,318,SGT,50,0,0,1,1,0,1,0,0,0,0,(null),(null),27,MALE,BLACK,5.1,140,THN,BLU,BLK
5852,12/19/2019,17:47:00,December,Thursday,I,H,Housing,50,A,3340 BAILEY AVENUE,BAILEY AVENUE,1011668,259885,,PBBX,BRONX,5852,ROBBERY,0,1,0,0,0,0,0,0,0,0,5852,POM,50,SGT,50,1,0,0,0,0,0,1,0,0,0,(null),(null),23,FEMALE,BLACK,5.8,160,MED,BRO,XXX
5853,12/28/2019,18:11:00,December,Saturday,I,P,PSB,50,C,5700 ARLINGTON AVENUE,ARLINGTON AVENUE,1010013,269580,,PBBX,BRONX,5853,MENACING,0,1,0,0,0,0,0,0,0,0,5853,POF,50,SGT,50,1,0,0,0,0,0,0,0,0,0,Y,(null),24,MALE,BLACK,5.1,205,U,BRO,BLK
5854,1/1/2019,04:33:00,January,Tuesday,,P,PSB,52,A,WEST 192 STREET && DAVIDSON AVENUE,WEST 192 STREET,1011964,254800,,PBBX,BRONX,5854,CPW,0,1,0,0,0,0,0,0,0,0,5854,POM,52,SGT,52,1,0,0,0,0,0,1,0,0,0,(null),(null),19,MALE,BLACK,6,170,MED,BRO,BLK
5855,1/2/2019,16:45:00,January,Wednesday,,P,PSB,52,B,BRIGGS AVENUE && EAST 194 STREET,BRIGGS AVENUE,1013912,254446,,PBBX,BRONX,5855,CPW,0,1,0,1,1,0,0,0,0,0,5855,POM,52,SGT,52,0,0,1,0,0,1,0,0,0,0,(null),(null),35,MALE,BLACK,5.8,220,MED,BRO,BLK
5856,1/2/2019,15:20:00,January,Wednesday,,P,PSB,52,A,DAVIDSON AVENUE && WEST 183 STREET,DAVIDSON AVENUE,1010565,252137,,PBBX,BRONX,5856,CPW,0,1,0,0,0,0,0,0,0,0,5856,POM,52,SGT,52,0,0,1,1,0,1,0,0,0,0,(null),(null),,MALE,WHITE HISPANIC,5.1,210,MED,BRO,BLK
