,stop_id_anony,suspect_arrested_flag,frisked_flag,searched_flag,ask_for_consent_flg,consent_given_flg,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,suspect_reported_age,suspect_height,suspect_weight,female,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,identified_as_cop,stop_frisk_date,stop_frisk_time,year2,month2,day2,location_in_out_code,jurisdiction_code,jurisdiction_description,stop_location_precinct,stop_location_sector_code,stop_location_full_address,stop_location_street_name,stop_location_x,stop_location_y,stop_location_patrol_boro_name,stop_location_boro_name,race,hair_color,build_type,eye_color,suspected.crime
3789,3827.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,6.0,200.0,0.0,POM,40,SSA,40,0,0,1,1,0,2019-05-30,16:20:00,2019,May,Thursday,O,P,PSB,40,B,301 MORRIS AVENUE,MORRIS AVENUE,1004675,235266,PBBX,BRONX,Black,Black,Underweight,Black,CPW
3790,3828.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,6.0,145.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-06-01,03:31:00,2019,June,Saturday,O,P,PSB,40,B,EAST 146 STREET && WILLIS AVENUE,EAST 146 STREET,1006616,235902,PBBX,BRONX,Black,Black,Thin,Black,Grand Larceny Auto
3791,3829.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,160.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-05-31,13:56:00,2019,May,Friday,I,P,PSB,40,A,703 EAST 137 STREET,EAST 137 STREET,1008048,232389,PBBX,BRONX,Black,Black,Medium,Black,CPW
3792,3830.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,200.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-05-31,13:56:00,2019,May,Friday,I,P,PSB,40,A,703 EAST 137 STREET,EAST 137 STREET,1008048,232389,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3793,3831.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,6.0,140.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-05-31,13:56:00,2019,May,Friday,I,P,PSB,40,A,703 EAST 137 STREET,EAST 137 STREET,1008048,232389,PBBX,BRONX,White Hispanic,Bald,Thin,Brown,CPW
3794,3832.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,5.0,170.0,0.0,POF,138,SGT,138,1,0,0,0,0,2019-06-05,13:10:00,2019,June,Wednesday,I,H,Housing,40,A,600 EAST 137 STREET,EAST 137 STREET,1007300,232787,PBBX,BRONX,Black,Black,Medium,Black,CPW
3795,3833.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,6.0,160.0,0.0,POF,807,SGT,807,1,0,0,0,0,2019-06-06,02:33:00,2019,June,Thursday,O,H,Housing,40,C,281 EAST 153 STREET,EAST 153 STREET,1006150,238054,PBBX,BRONX,Black,Black,Thin,Black,Assult
3796,3834.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,6.0,150.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-05-24,04:40:00,2019,May,Friday,I,H,Housing,40,C,785 COURTLANDT AVENUE,COURTLANDT AVENUE,1007280,238934,PBBX,BRONX,Black,Black,Thin,Black,Assult
3797,3835.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,140.0,1.0,POF,807,SGT,807,1,0,0,0,0,2019-05-24,04:40:00,2019,May,Friday,I,H,Housing,40,C,785 COURTLANDT AVENUE,COURTLANDT AVENUE,1007280,238934,PBBX,BRONX,White Hispanic,Brown,Medium,Brown,Assult
3798,3836.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,185.0,0.0,POM,849,SGT,849,1,0,0,0,0,2019-06-10,10:40:00,2019,June,Monday,S,T,Transit,40,B,EAST 138 STREET && GRAND CONCOURSE,EAST 138 STREET,1003550,235576,PBBX,BRONX,Black,Black,Medium,Black,Other
3799,3837.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,5.0,175.0,0.0,DTS,807,SGT,807,0,0,1,1,0,2019-06-13,20:28:00,2019,June,Thursday,O,H,Housing,40,A,560 EAST 144 STREET,EAST 144 STREET,1007739,234788,PBBX,BRONX,Black,Black,Medium,Black,Robbery
3800,3838.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,250.0,0.0,POF,807,SGT,807,0,0,1,1,0,2019-06-13,20:28:00,2019,June,Thursday,O,H,Housing,40,A,560 EAST 144 STREET,EAST 144 STREET,1007739,234788,PBBX,BRONX,Black,Black,Heavy,Black,Robbery
3801,3839.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,6.0,211.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-06-14,16:31:00,2019,June,Friday,O,P,PSB,40,D,EAST 152 STREET && CONCORD AVENUE,EAST 152 STREET,1009950,236524,PBBX,BRONX,White Hispanic,Brown,Heavy,Brown,CPW
3802,3840.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,160.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-06-14,20:03:00,2019,June,Friday,O,H,Housing,40,D,700 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1009935,236881,PBBX,BRONX,Black,Black,Thin,Black,CPW
3803,3841.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,160.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-06-14,23:16:00,2019,June,Friday,O,P,PSB,40,D,EAST 149 STREET && UNION AVENUE,EAST 149 STREET,1010433,235298,PBBX,BRONX,Black,Black,Thin,Black,CPW
3804,3842.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,6.0,140.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-06-16,14:00:00,2019,June,Sunday,O,P,PSB,40,B,RIDER AVENUE && EAST 139 STREET,RIDER AVENUE,1004331,235217,PBBX,BRONX,White Hispanic,Brown,Thin,Brown,Assult
3805,3843.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,160.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-06-16,14:00:00,2019,June,Sunday,O,P,PSB,40,B,RIDER AVENUE && EAST 139 STREET,RIDER AVENUE,1004331,235217,PBBX,BRONX,Black,Black,Thin,Black,Assult
3806,3844.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,6.0,130.0,0.0,POM,807,LT,807,0,0,1,1,0,2019-06-14,20:05:00,2019,June,Friday,O,H,Housing,40,D,720 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1010146,237049,PBBX,BRONX,Black,Black,Thin,Black,CPW
3807,3845.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,190.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-06-24,09:12:00,2019,June,Monday,O,P,PSB,40,C,WESTCHESTER AVENUE && BROOK AVENUE,WESTCHESTER AVENUE,1007992,236655,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3808,3846.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,170.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-06-24,09:12:00,2019,June,Monday,O,P,PSB,40,C,WESTCHESTER AVENUE && BROOK AVENUE,WESTCHESTER AVENUE,1007992,236655,PBBX,BRONX,Black,Black,Medium,Black,Grand Larceny
3809,3847.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,6.0,180.0,0.0,POM,807,SSA,807,0,0,1,0,0,2019-06-25,14:28:00,2019,June,Tuesday,O,H,Housing,40,D,EAST 152 STREET && JACKSON AVENUE,EAST 152 STREET,1009693,236593,PBBX,BRONX,White Hispanic,Bald,Heavy,Brown,Assult
3810,3848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,160.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-06-27,21:05:00,2019,June,Thursday,I,H,Housing,40,B,300 EAST 143 STREET,EAST 143 STREET,1005380,235954,PBBX,BRONX,Black,Black,Thin,Black,CPW
3811,3849.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,300.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-06-26,00:32:00,2019,June,Wednesday,O,P,PSB,40,B,362 WILLIS AVENUE,WILLIS AVENUE,1006165,235087,PBBX,BRONX,Black,Black,Heavy,Black,Robbery
3812,3850.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,140.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-04,14:40:00,2019,July,Thursday,O,P,PSB,40,A,SOUTHERN BOULEVARD && EAST 147 STREET,SOUTHERN BOULEVARD,1010316,234759,PBBX,BRONX,Black,Black,Thin,Black,Assult
3813,3851.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,320.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-07-08,12:20:00,2019,July,Monday,S,H,Housing,40,D,WESTCHESTER AVENUE && JACKSON AVENUE,WESTCHESTER AVENUE,1009702,236693,PBBX,BRONX,Black,Black,Heavy,Black,Assult
3814,3852.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,150.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-08,23:58:00,2019,July,Monday,O,P,PSB,40,C,655 COURTLANDT AVENUE,COURTLANDT AVENUE,1006830,237694,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3815,3853.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,150.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-07-08,17:30:00,2019,July,Monday,O,H,Housing,40,A,694 EAST 149 STREET,EAST 149 STREET,1009278,235609,PBBX,BRONX,Black,Black,Thin,Black,CPW
3816,3854.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,6.0,220.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-09,18:29:00,2019,July,Tuesday,O,P,PSB,40,D,763 JACKSON AVENUE,JACKSON AVENUE,1010051,237632,PBBX,BRONX,Black,Bald,Medium,Black,CPW
3817,3855.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,190.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-13,11:58:00,2019,July,Saturday,O,P,PSB,40,A,523 EAST 137 STREET,EAST 137 STREET,1006648,233158,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3818,3856.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,6.0,180.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-16,01:25:00,2019,July,Tuesday,O,P,PSB,40,C,EAST 149 STREET && 3 AVENUE,EAST 149 STREET,1007034,236608,PBBX,BRONX,Black,Black,Medium,Black,Assult
3819,3857.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,200.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-13,22:15:00,2019,July,Saturday,O,P,PSB,40,C,BROOK AVENUE && BERGEN AVENUE,BROOK AVENUE,1008438,237684,PBBX,BRONX,Black,Black,Medium,Black,CPW
3820,3858.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,175.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-11,10:17:00,2019,July,Thursday,I,P,PSB,40,B,491 GERARD AVENUE,GERARD AVENUE,1003749,237382,PBBX,BRONX,Black,Black,Medium,Black,Burglary
3821,3859.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,6.0,170.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-13,11:30:00,2019,July,Saturday,O,P,PSB,40,A,520 EAST 137 STREET,EAST 137 STREET,1006627,233163,PBBX,BRONX,White Hispanic,Brown,Heavy,Brown,CPW
3822,3860.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,210.0,1.0,POF,805,SGT,805,1,0,0,0,0,2019-07-18,14:39:00,2019,July,Thursday,S,H,Housing,40,B,EAST 138 STREET && GRAND CONCOURSE,EAST 138 STREET,1003550,235576,PBBX,BRONX,Black,Black,Medium,Black,Assult
3823,3861.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,5.0,270.0,0.0,POM,40,SGT,47,1,0,0,0,0,2019-07-18,16:51:00,2019,July,Thursday,O,P,PSB,40,A,BROOK AVENUE && EAST 137 STREET,BROOK AVENUE,1006474,233253,PBBX,BRONX,Black,Black,Heavy,Black,Robbery
3824,3862.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,195.0,0.0,POM,40,SGT,47,0,0,1,1,0,2019-07-18,16:54:00,2019,July,Thursday,O,P,PSB,40,A,219 SAINT ANNS AVENUE,SAINT ANNS AVENUE,1007072,233197,PBBX,BRONX,Black,Black,Heavy,Black,Robbery
3825,3863.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,160.0,0.0,POM,40,SGT,47,0,0,1,1,0,2019-07-19,20:15:00,2019,July,Friday,O,P,PSB,40,A,EAST 141 STREET && SAINT ANNS AVENUE,EAST 141 STREET,1007453,233952,PBBX,BRONX,Black,Black,Thin,Black,CPW
3826,3864.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,180.0,0.0,POM,807,LT,807,0,0,1,1,0,2019-07-19,13:32:00,2019,July,Friday,I,P,PSB,40,D,656 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1009580,236608,PBBX,BRONX,Black,Black,Thin,Black,Possesion of a Controlled Substance
3827,3865.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,170.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-23,15:50:00,2019,July,Tuesday,O,P,PSB,40,B,EAST 139 STREET && WILLIS AVENUE,EAST 139 STREET,1005732,234311,PBBX,BRONX,Black,Black,Thin,Black,CPW
3828,3866.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,6.0,190.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-23,15:50:00,2019,July,Tuesday,O,P,PSB,40,B,EAST 139 STREET && ALEXANDER AVENUE,EAST 139 STREET,1005109,234656,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3829,3867.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,150.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-23,15:50:00,2019,July,Tuesday,O,P,PSB,40,B,EAST 139 STREET && ALEXANDER AVENUE,EAST 139 STREET,1005109,234656,PBBX,BRONX,Black,Black,Thin,Black,CPW
3830,3868.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,140.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-23,15:50:00,2019,July,Tuesday,O,P,PSB,40,B,EAST 139 STREET && ALEXANDER AVENUE,EAST 139 STREET,1005109,234656,PBBX,BRONX,Black,Black,Thin,Black,CPW
3831,3869.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,6.0,160.0,0.0,POF,865,SGT,865,1,0,0,0,0,2019-07-24,14:38:00,2019,July,Wednesday,O,P,PSB,40,D,726 EAST 152 STREET,EAST 152 STREET,1009776,236568,PBBX,BRONX,Black,Black,Thin,Black,CPW
3832,3870.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,160.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-07-25,17:44:00,2019,July,Thursday,O,P,PSB,40,B,WILLIS AVENUE && EAST 142 STREET,WILLIS AVENUE,1006109,234993,PBBX,BRONX,Black,Black,Thin,Black,CPW
3833,3871.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,240.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-07-26,02:07:00,2019,July,Friday,O,P,PSB,40,D,TINTON AVENUE && EAST 150 STREET,TINTON AVENUE,1010257,235657,PBBX,BRONX,Black,Black,Heavy,Black,Menacing
3834,3872.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,205.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-07-26,22:10:00,2019,July,Friday,O,H,Housing,40,D,645 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1009519,236589,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3835,3873.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,6.0,160.0,0.0,CPT,807,DI,807,1,0,0,0,0,2019-07-28,01:30:00,2019,July,Sunday,O,P,PSB,40,C,785 SAINT ANNS AVENUE,SAINT ANNS AVENUE,1008831,238337,PBBX,BRONX,Black,Black,Thin,Black,Reckless Endangerment
3836,3874.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.0,6.0,166.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-07-29,17:41:00,2019,July,Monday,O,P,PSB,40,B,BROOK AVENUE && EAST 147 STREET,BROOK AVENUE,1007580,235710,PBBX,BRONX,Black,Black,Thin,Black,Assult
3837,3875.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,190.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-07-30,20:50:00,2019,July,Tuesday,O,P,PSB,40,B,MORRIS AVENUE && EAST 143 STREET,MORRIS AVENUE,1005215,236231,PBBX,BRONX,Black,Black,Heavy,Black,Assult
3838,3876.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,230.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-07-26,22:10:00,2019,July,Friday,O,H,Housing,40,D,645 WESTCHESTER AVENUE,WESTCHESTER AVENUE,1009519,236589,PBBX,BRONX,Black,Black,Heavy,Black,CPW
3839,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,4.0,60.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-08-02,20:15:00,2019,August,Friday,I,H,Housing,40,C,300 EAST 158 STREET,EAST 158 STREET,1006999,239205,PBBX,BRONX,Black,Black,Thin,Black,Robbery
3840,3878.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,160.0,0.0,POM,807,SGT,807,1,0,0,0,0,2019-08-02,23:18:00,2019,August,Friday,O,H,Housing,40,D,745 EAST 152 STREET,EAST 152 STREET,1009898,236541,PBBX,BRONX,Black,Black,Medium,Black,Other
3841,3879.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,180.0,0.0,POM,807,SGT,807,0,0,1,1,0,2019-08-02,22:14:00,2019,August,Friday,O,H,Housing,40,A,535 JACKSON AVENUE,JACKSON AVENUE,1009379,235437,PBBX,BRONX,Black,Black,Medium,Black,CPW
3842,3880.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,5.0,160.0,0.0,POM,41,SGT,41,0,0,1,1,0,2019-08-06,01:30:00,2019,August,Tuesday,O,P,PSB,40,D,PROSPECT AVENUE && EAST 152 STREET,PROSPECT AVENUE,1010970,236246,PBBX,BRONX,Black,Black,Thin,Black,CPW
3843,3881.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,6.0,160.0,0.0,POM,807,SGT,807,0,0,0,1,0,2019-08-09,00:25:00,2019,August,Friday,O,H,Housing,40,B,300 EAST 138 STREET,EAST 138 STREET,1004735,234545,PBBX,BRONX,Black,Black,Thin,Black,CPW
3844,3882.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,6.0,190.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-08-12,20:52:00,2019,August,Monday,O,P,PSB,40,D,EAST 149 STREET && PROSPECT AVENUE,EAST 149 STREET,1010695,235228,PBBX,BRONX,Black,Black,Thin,Black,Other
3845,3883.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,5.0,130.0,0.0,POM,40,SGT,40,1,0,0,0,0,2019-08-16,03:55:00,2019,August,Friday,S,P,PSB,40,B,BROOK AVENUE && EAST 138 STREET,BROOK AVENUE,1006611,233503,PBBX,BRONX,Black,Black,Thin,Black,Assult
3846,3884.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,5.0,180.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-08-18,22:10:00,2019,August,Sunday,O,P,PSB,40,D,WESTCHESTER AVENUE && SAINT ANNS AVENUE,WESTCHESTER AVENUE,1008624,236597,PBBX,BRONX,Black,Black,Medium,Black,Criminal Mischief
3847,3885.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,200.0,0.0,POM,40,SGT,40,0,0,1,1,0,2019-08-17,04:40:00,2019,August,Saturday,O,P,PSB,40,C,EAST 154 STREET && MELROSE AVENUE,EAST 154 STREET,1007444,237864,PBBX,BRONX,Black,Black,Medium,Black,CPW
3848,3886.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,130.0,0.0,POM,40,SGT,40,0,0,0,1,0,2019-08-24,00:50:00,2019,August,Saturday,O,P,PSB,40,B,460 EAST 138 STREET,EAST 138 STREET,1006098,233784,PBBX,BRONX,Black,Black,Thin,Black,CPW
3849,3887.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,4.0,130.0,0.0,POM,40,SGT,40,0,0,0,1,0,2019-08-24,00:51:00,2019,August,Saturday,O,P,PSB,40,B,477 EAST 138 STREET,EAST 138 STREET,1006227,233720,PBBX,BRONX,White Hispanic,Brown,Thin,Brown,CPW
3850,3888.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,150.0,0.0,POM,40,LT,40,1,0,0,0,0,2019-08-25,17:35:00,2019,August,Sunday,O,P,PSB,40,A,527 EAST 137 STREET,EAST 137 STREET,1006676,233142,PBBX,BRONX,Black,Black,Medium,Black,CPW
